EventTime,UserID,EventName,EventSource,AWSRegion,Region,SourceIPAddress,MFA_Used,Resource,EventDetail,ComplianceLabel,RawLog,Anomaly Score,DriftFlag,DriftReason,RemediationStep
2026-03-27T08:14:47.138790+00:00,user-067,PutBucketPublicAccessBlock,s3.amazonaws.com,ap-south-1,ap-south-1,3.91.127.235,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-27T08:14:47.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-067 in ap-south-1; MFA=True; S3 public access block enabled,-0.3309271826502401,Normal,S3 action indicates possible public exposure,Enable S3 Block Public Access and apply restrictive bucket policies.
2026-04-02T04:19:22.138790+00:00,user-018,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,3.91.162.244,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-04-02T04:19:22.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-018 in ap-south-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22,-0.3521794885989962,Normal,MFA not used for a sensitive action,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-04-02T09:11:55.138790+00:00,user-065,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,54.240.81.191,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-04-02T09:11:55.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-065 in ap-south-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22,-0.34618463068025446,Normal,MFA not used for a sensitive action,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-30T02:23:32.138790+00:00,user-034,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-west-2,us-west-2,3.91.248.161,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-30T02:23:32.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-034 in us-west-2; MFA=False; Security group opened to 0.0.0.0/0 on port 22,-0.35339782557566796,Normal,MFA not used for a sensitive action,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-29T13:55:14.138790+00:00,user-010,DisableKey,kms.amazonaws.com,eu-west-1,eu-west-1,192.168.171.82,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-29T13:55:14.138790+00:00 kms.amazonaws.com DisableKey by user-010 in eu-west-1; MFA=True; Unused KMS key disabled per key lifecycle policy,-0.3400319648758772,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-29T12:58:45.138790+00:00,user-018,CreateBucket,s3.amazonaws.com,us-west-2,us-west-2,54.240.78.181,False,S3 Bucket,Public S3 bucket created,Non-Compliant,2026-03-29T12:58:45.138790+00:00 s3.amazonaws.com CreateBucket by user-018 in us-west-2; MFA=False; Public S3 bucket created,-0.35566379089895894,Normal,MFA not used for a sensitive action; S3 action indicates possible public exposure,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-04-02T07:39:59.138790+00:00,user-053,DisableKey,kms.amazonaws.com,eu-west-1,eu-west-1,54.240.212.16,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-04-02T07:39:59.138790+00:00 kms.amazonaws.com DisableKey by user-053 in eu-west-1; MFA=True; Unused KMS key disabled per key lifecycle policy,-0.3472259664931398,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-04-02T17:18:05.138790+00:00,user-050,DisableKey,kms.amazonaws.com,us-east-1,us-east-1,54.240.244.2,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-04-02T17:18:05.138790+00:00 kms.amazonaws.com DisableKey by user-050 in us-east-1; MFA=True; Unused KMS key disabled per key lifecycle policy,-0.3509600658205309,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-04-02T06:23:15.138790+00:00,user-050,PutBucketAcl,s3.amazonaws.com,ap-south-1,ap-south-1,3.91.112.125,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-04-02T06:23:15.138790+00:00 s3.amazonaws.com PutBucketAcl by user-050 in ap-south-1; MFA=False; Bucket ACL set to public-read,-0.3539562679203655,Normal,MFA not used for a sensitive action; S3 action indicates possible public exposure,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-31T10:52:56.138790+00:00,user-063,DisableKey,kms.amazonaws.com,us-east-1,us-east-1,192.168.207.186,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-31T10:52:56.138790+00:00 kms.amazonaws.com DisableKey by user-063 in us-east-1; MFA=True; Unused KMS key disabled per key lifecycle policy,-0.34047862547424007,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-31T12:23:10.138790+00:00,user-017,DisableKey,kms.amazonaws.com,us-east-1,us-east-1,3.91.13.22,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-31T12:23:10.138790+00:00 kms.amazonaws.com DisableKey by user-017 in us-east-1; MFA=True; Unused KMS key disabled per key lifecycle policy,-0.35237209227974853,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-27T08:15:57.138790+00:00,user-060,PutBucketPublicAccessBlock,s3.amazonaws.com,us-west-2,us-west-2,192.168.194.84,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-27T08:15:57.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-060 in us-west-2; MFA=True; S3 public access block enabled,-0.3429840855338827,Normal,S3 action indicates possible public exposure,Enable S3 Block Public Access and apply restrictive bucket policies.
2026-03-30T02:40:03.138790+00:00,user-044,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,54.240.129.214,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-30T02:40:03.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-044 in ap-south-1; MFA=True; Security group updated with restricted source CIDR,-0.33929240520846954,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-30T23:33:10.138790+00:00,user-070,ConsoleLogin,signin.amazonaws.com,us-east-1,us-east-1,172.16.35.200,True,IAM User,User logged in with MFA,Compliant,2026-03-30T23:33:10.138790+00:00 signin.amazonaws.com ConsoleLogin by user-070 in us-east-1; MFA=True; User logged in with MFA,-0.3379812307048642,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-29T03:41:14.138790+00:00,user-004,CreateBucket,s3.amazonaws.com,us-west-2,us-west-2,10.0.78.62,False,S3 Bucket,Public S3 bucket created,Non-Compliant,2026-03-29T03:41:14.138790+00:00 s3.amazonaws.com CreateBucket by user-004 in us-west-2; MFA=False; Public S3 bucket created,-0.35871067278989816,Normal,MFA not used for a sensitive action; S3 action indicates possible public exposure,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-04-01T09:04:13.138790+00:00,user-073,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,192.168.188.43,True,IAM User,User logged in with MFA,Compliant,2026-04-01T09:04:13.138790+00:00 signin.amazonaws.com ConsoleLogin by user-073 in us-west-2; MFA=True; User logged in with MFA,-0.3422226752607423,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-28T01:06:19.138790+00:00,user-021,ConsoleLogin,signin.amazonaws.com,eu-west-1,eu-west-1,3.91.13.238,True,IAM User,User logged in with MFA,Compliant,2026-03-28T01:06:19.138790+00:00 signin.amazonaws.com ConsoleLogin by user-021 in eu-west-1; MFA=True; User logged in with MFA,-0.33763720768106675,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-27T15:45:18.138790+00:00,user-051,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,3.91.124.27,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-27T15:45:18.138790+00:00 kms.amazonaws.com DisableKey by user-051 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy,-0.35124057383091295,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-30T22:44:59.138790+00:00,user-016,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,3.91.219.170,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-30T22:44:59.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-016 in us-east-1; MFA=True; Security group updated with restricted source CIDR,-0.33995735792264786,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-04-01T16:24:03.138790+00:00,user-002,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,10.0.221.246,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-04-01T16:24:03.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-002 in ap-south-1; MFA=True; Security group updated with restricted source CIDR,-0.3443923724063189,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-28T20:55:22.138790+00:00,user-020,DisableKey,kms.amazonaws.com,ap-south-1,ap-south-1,3.91.138.158,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-28T20:55:22.138790+00:00 kms.amazonaws.com DisableKey by user-020 in ap-south-1; MFA=True; Unused KMS key disabled per key lifecycle policy,-0.33492997599450264,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-04-01T00:29:22.138790+00:00,user-062,CreateAccessKey,iam.amazonaws.com,ap-south-1,ap-south-1,3.91.137.83,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-04-01T00:29:22.138790+00:00 iam.amazonaws.com CreateAccessKey by user-062 in ap-south-1; MFA=False; Long-lived IAM access key created without approval,-0.3501969584154509,Normal,MFA not used for a sensitive action,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-29T16:38:59.138790+00:00,user-036,CreateBucket,s3.amazonaws.com,ap-south-1,ap-south-1,54.240.194.87,False,S3 Bucket,Public S3 bucket created,Non-Compliant,2026-03-29T16:38:59.138790+00:00 s3.amazonaws.com CreateBucket by user-036 in ap-south-1; MFA=False; Public S3 bucket created,-0.3446549776314771,Normal,MFA not used for a sensitive action; S3 action indicates possible public exposure,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-29T07:24:13.138790+00:00,user-024,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,192.168.132.88,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-29T07:24:13.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-024 in ap-south-1; MFA=True; Security group updated with restricted source CIDR,-0.33919824758634715,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-04-02T00:05:52.138790+00:00,user-072,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,172.16.43.62,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-04-02T00:05:52.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-072 in us-east-1; MFA=True; Security group updated with restricted source CIDR,-0.3477451520638649,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-04-01T12:17:29.138790+00:00,user-072,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-west-2,us-west-2,54.240.229.203,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-04-01T12:17:29.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-072 in us-west-2; MFA=False; Security group opened to 0.0.0.0/0 on port 22,-0.3596019159716903,Normal,MFA not used for a sensitive action,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-29T16:29:13.138790+00:00,user-029,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,192.168.188.122,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-29T16:29:13.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-029 in ap-south-1; MFA=True; Security group updated with restricted source CIDR,-0.347354716379802,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-31T00:05:30.138790+00:00,user-055,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,54.240.138.79,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-31T00:05:30.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-055 in eu-west-1; MFA=True; Security group updated with restricted source CIDR,-0.3380250553503257,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-28T04:26:32.138790+00:00,user-025,ConsoleLogin,signin.amazonaws.com,eu-west-1,eu-west-1,3.91.94.50,True,IAM User,User logged in with MFA,Compliant,2026-03-28T04:26:32.138790+00:00 signin.amazonaws.com ConsoleLogin by user-025 in eu-west-1; MFA=True; User logged in with MFA,-0.3415279725846741,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-27T22:53:59.138790+00:00,user-036,DisableKey,kms.amazonaws.com,eu-west-1,eu-west-1,172.16.151.59,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-27T22:53:59.138790+00:00 kms.amazonaws.com DisableKey by user-036 in eu-west-1; MFA=True; Unused KMS key disabled per key lifecycle policy,-0.34205984936124195,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-30T01:31:06.138790+00:00,user-002,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-west-2,us-west-2,10.0.27.142,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-30T01:31:06.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-002 in us-west-2; MFA=True; Security group updated with restricted source CIDR,-0.34630845220678647,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-26T21:11:31.138790+00:00,user-063,PutBucketPublicAccessBlock,s3.amazonaws.com,us-east-1,us-east-1,3.91.145.121,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-26T21:11:31.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-063 in us-east-1; MFA=True; S3 public access block enabled,-0.33923585574805176,Normal,S3 action indicates possible public exposure,Enable S3 Block Public Access and apply restrictive bucket policies.
