EventTime,UserID,EventName,EventSource,AWSRegion,Region,SourceIPAddress,MFA_Used,Resource,EventDetail,ComplianceLabel,RawLog
2026-03-29T10:38:03.138790+00:00,user-036,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,172.16.52.174,True,IAM User,User logged in with MFA,Compliant,2026-03-29T10:38:03.138790+00:00 signin.amazonaws.com ConsoleLogin by user-036 in us-west-2; MFA=True; User logged in with MFA
2026-03-28T20:55:22.138790+00:00,user-020,DisableKey,kms.amazonaws.com,ap-south-1,ap-south-1,3.91.138.158,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-28T20:55:22.138790+00:00 kms.amazonaws.com DisableKey by user-020 in ap-south-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-04-01T00:29:22.138790+00:00,user-062,CreateAccessKey,iam.amazonaws.com,ap-south-1,ap-south-1,3.91.137.83,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-04-01T00:29:22.138790+00:00 iam.amazonaws.com CreateAccessKey by user-062 in ap-south-1; MFA=False; Long-lived IAM access key created without approval
2026-03-29T16:38:59.138790+00:00,user-036,CreateBucket,s3.amazonaws.com,ap-south-1,ap-south-1,54.240.194.87,False,S3 Bucket,Public S3 bucket created,Non-Compliant,2026-03-29T16:38:59.138790+00:00 s3.amazonaws.com CreateBucket by user-036 in ap-south-1; MFA=False; Public S3 bucket created
2026-03-29T07:24:13.138790+00:00,user-024,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,192.168.132.88,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-29T07:24:13.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-024 in ap-south-1; MFA=True; Security group updated with restricted source CIDR
2026-04-02T00:05:52.138790+00:00,user-072,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,172.16.43.62,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-04-02T00:05:52.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-072 in us-east-1; MFA=True; Security group updated with restricted source CIDR
2026-04-01T12:17:29.138790+00:00,user-072,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-west-2,us-west-2,54.240.229.203,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-04-01T12:17:29.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-072 in us-west-2; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-03-29T16:29:13.138790+00:00,user-029,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,192.168.188.122,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-29T16:29:13.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-029 in ap-south-1; MFA=True; Security group updated with restricted source CIDR
2026-03-31T00:05:30.138790+00:00,user-055,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,54.240.138.79,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-31T00:05:30.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-055 in eu-west-1; MFA=True; Security group updated with restricted source CIDR
2026-03-28T04:26:32.138790+00:00,user-025,ConsoleLogin,signin.amazonaws.com,eu-west-1,eu-west-1,3.91.94.50,True,IAM User,User logged in with MFA,Compliant,2026-03-28T04:26:32.138790+00:00 signin.amazonaws.com ConsoleLogin by user-025 in eu-west-1; MFA=True; User logged in with MFA
2026-03-27T22:53:59.138790+00:00,user-036,DisableKey,kms.amazonaws.com,eu-west-1,eu-west-1,172.16.151.59,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-27T22:53:59.138790+00:00 kms.amazonaws.com DisableKey by user-036 in eu-west-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-30T01:31:06.138790+00:00,user-002,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-west-2,us-west-2,10.0.27.142,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-30T01:31:06.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-002 in us-west-2; MFA=True; Security group updated with restricted source CIDR
2026-03-26T21:11:31.138790+00:00,user-063,PutBucketPublicAccessBlock,s3.amazonaws.com,us-east-1,us-east-1,3.91.145.121,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-26T21:11:31.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-063 in us-east-1; MFA=True; S3 public access block enabled
2026-03-29T19:09:32.138790+00:00,user-024,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,54.240.58.211,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-29T19:09:32.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-024 in us-east-1; MFA=True; Security group updated with restricted source CIDR
2026-03-28T13:48:47.138790+00:00,user-010,DisableKey,kms.amazonaws.com,us-east-1,us-east-1,172.16.155.22,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-28T13:48:47.138790+00:00 kms.amazonaws.com DisableKey by user-010 in us-east-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-29T11:21:20.138790+00:00,user-072,CreateBucket,s3.amazonaws.com,ap-south-1,ap-south-1,3.91.194.116,False,S3 Bucket,Public S3 bucket created,Non-Compliant,2026-03-29T11:21:20.138790+00:00 s3.amazonaws.com CreateBucket by user-072 in ap-south-1; MFA=False; Public S3 bucket created
2026-04-02T15:14:41.138790+00:00,user-055,PutBucketAcl,s3.amazonaws.com,eu-west-1,eu-west-1,3.91.30.157,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-04-02T15:14:41.138790+00:00 s3.amazonaws.com PutBucketAcl by user-055 in eu-west-1; MFA=False; Bucket ACL set to public-read
2026-03-29T22:42:11.138790+00:00,user-027,CreateBucket,s3.amazonaws.com,us-west-2,us-west-2,10.0.80.62,False,S3 Bucket,Public S3 bucket created,Non-Compliant,2026-03-29T22:42:11.138790+00:00 s3.amazonaws.com CreateBucket by user-027 in us-west-2; MFA=False; Public S3 bucket created
2026-03-31T16:36:31.138790+00:00,user-021,ConsoleLogin,signin.amazonaws.com,us-east-1,us-east-1,54.240.240.75,True,IAM User,User logged in with MFA,Compliant,2026-03-31T16:36:31.138790+00:00 signin.amazonaws.com ConsoleLogin by user-021 in us-east-1; MFA=True; User logged in with MFA
2026-03-27T14:21:07.138790+00:00,user-037,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,172.16.135.202,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-27T14:21:07.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-037 in ap-south-1; MFA=True; Security group updated with restricted source CIDR
2026-03-28T03:03:01.138790+00:00,user-026,CreateAccessKey,iam.amazonaws.com,ap-south-1,ap-south-1,3.91.115.166,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-03-28T03:03:01.138790+00:00 iam.amazonaws.com CreateAccessKey by user-026 in ap-south-1; MFA=False; Long-lived IAM access key created without approval
2026-03-27T10:59:25.138790+00:00,user-019,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,172.16.157.153,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-27T10:59:25.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-019 in us-east-1; MFA=True; Security group updated with restricted source CIDR
2026-03-28T05:50:24.138790+00:00,user-037,CreateAccessKey,iam.amazonaws.com,ap-south-1,ap-south-1,54.240.155.180,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-03-28T05:50:24.138790+00:00 iam.amazonaws.com CreateAccessKey by user-037 in ap-south-1; MFA=False; Long-lived IAM access key created without approval
2026-04-01T01:07:33.138790+00:00,user-065,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,10.0.20.228,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-04-01T01:07:33.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-065 in ap-south-1; MFA=True; Security group updated with restricted source CIDR
2026-03-27T20:13:13.138790+00:00,user-033,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,172.16.10.196,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-27T20:13:13.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-033 in us-east-1; MFA=True; Security group updated with restricted source CIDR
2026-03-28T20:38:50.138790+00:00,user-074,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,54.240.226.235,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-28T20:38:50.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-074 in us-east-1; MFA=True; Security group updated with restricted source CIDR
2026-04-01T10:31:11.138790+00:00,user-063,DisableKey,kms.amazonaws.com,us-east-1,us-east-1,192.168.209.86,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-04-01T10:31:11.138790+00:00 kms.amazonaws.com DisableKey by user-063 in us-east-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-31T17:31:11.138790+00:00,user-021,ConsoleLogin,signin.amazonaws.com,eu-west-1,eu-west-1,54.240.147.170,True,IAM User,User logged in with MFA,Compliant,2026-03-31T17:31:11.138790+00:00 signin.amazonaws.com ConsoleLogin by user-021 in eu-west-1; MFA=True; User logged in with MFA
2026-03-27T19:16:07.138790+00:00,user-005,CreateAccessKey,iam.amazonaws.com,ap-south-1,ap-south-1,192.168.129.83,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-03-27T19:16:07.138790+00:00 iam.amazonaws.com CreateAccessKey by user-005 in ap-south-1; MFA=False; Long-lived IAM access key created without approval
2026-04-02T07:39:40.138790+00:00,user-066,DisableKey,kms.amazonaws.com,us-east-1,us-east-1,54.240.211.14,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-04-02T07:39:40.138790+00:00 kms.amazonaws.com DisableKey by user-066 in us-east-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-27T08:39:08.138790+00:00,user-064,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,172.16.136.141,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-27T08:39:08.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-064 in ap-south-1; MFA=True; Security group updated with restricted source CIDR
2026-03-28T04:59:14.138790+00:00,user-057,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,10.0.122.182,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-28T04:59:14.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-057 in ap-south-1; MFA=True; Security group updated with restricted source CIDR
2026-03-27T20:46:06.138790+00:00,user-071,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,172.16.58.119,True,IAM User,User logged in with MFA,Compliant,2026-03-27T20:46:06.138790+00:00 signin.amazonaws.com ConsoleLogin by user-071 in ap-south-1; MFA=True; User logged in with MFA
2026-04-01T21:50:20.138790+00:00,root,ConsoleLogin,signin.amazonaws.com,eu-west-1,eu-west-1,192.168.212.214,False,Root Account,Root login without MFA,Non-Compliant,2026-04-01T21:50:20.138790+00:00 signin.amazonaws.com ConsoleLogin by root in eu-west-1; MFA=False; Root login without MFA
2026-04-02T10:11:13.138790+00:00,user-032,DisableKey,kms.amazonaws.com,ap-south-1,ap-south-1,172.16.196.49,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-04-02T10:11:13.138790+00:00 kms.amazonaws.com DisableKey by user-032 in ap-south-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-30T02:04:56.138790+00:00,user-018,CreateAccessKey,iam.amazonaws.com,us-east-1,us-east-1,54.240.174.240,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-03-30T02:04:56.138790+00:00 iam.amazonaws.com CreateAccessKey by user-018 in us-east-1; MFA=False; Long-lived IAM access key created without approval
2026-03-30T08:34:48.138790+00:00,user-001,PutBucketAcl,s3.amazonaws.com,eu-west-1,eu-west-1,3.91.250.222,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-30T08:34:48.138790+00:00 s3.amazonaws.com PutBucketAcl by user-001 in eu-west-1; MFA=False; Bucket ACL set to public-read
2026-04-02T10:22:37.138790+00:00,user-045,DisableKey,kms.amazonaws.com,eu-west-1,eu-west-1,3.91.193.117,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-04-02T10:22:37.138790+00:00 kms.amazonaws.com DisableKey by user-045 in eu-west-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-29T13:38:57.138790+00:00,root,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,54.240.22.82,False,Root Account,Root login without MFA,Non-Compliant,2026-03-29T13:38:57.138790+00:00 signin.amazonaws.com ConsoleLogin by root in ap-south-1; MFA=False; Root login without MFA
2026-04-01T17:53:39.138790+00:00,user-050,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-west-2,us-west-2,10.0.64.129,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-04-01T17:53:39.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-050 in us-west-2; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-03-27T22:39:45.138790+00:00,user-013,PutBucketAcl,s3.amazonaws.com,ap-south-1,ap-south-1,3.91.233.4,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-27T22:39:45.138790+00:00 s3.amazonaws.com PutBucketAcl by user-013 in ap-south-1; MFA=False; Bucket ACL set to public-read
2026-04-01T10:22:06.138790+00:00,user-020,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,192.168.173.160,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-04-01T10:22:06.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-020 in us-east-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-03-30T13:51:13.138790+00:00,user-043,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,54.240.18.159,True,IAM User,User logged in with MFA,Compliant,2026-03-30T13:51:13.138790+00:00 signin.amazonaws.com ConsoleLogin by user-043 in ap-south-1; MFA=True; User logged in with MFA
2026-04-01T00:01:22.138790+00:00,user-030,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,10.0.51.114,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-04-01T00:01:22.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-030 in us-east-1; MFA=True; Security group updated with restricted source CIDR
2026-03-30T16:06:01.138790+00:00,user-004,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,10.0.150.92,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-30T16:06:01.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-004 in us-east-1; MFA=True; Security group updated with restricted source CIDR
2026-04-02T14:27:28.138790+00:00,user-032,PutBucketPublicAccessBlock,s3.amazonaws.com,ap-south-1,ap-south-1,172.16.87.45,True,S3 Bucket,S3 public access block enabled,Compliant,2026-04-02T14:27:28.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-032 in ap-south-1; MFA=True; S3 public access block enabled
2026-03-28T11:18:19.138790+00:00,user-031,DisableKey,kms.amazonaws.com,ap-south-1,ap-south-1,172.16.236.164,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-28T11:18:19.138790+00:00 kms.amazonaws.com DisableKey by user-031 in ap-south-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-30T05:23:53.138790+00:00,user-002,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,3.91.80.19,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-30T05:23:53.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-002 in ap-south-1; MFA=True; Security group updated with restricted source CIDR
2026-03-29T18:27:56.138790+00:00,user-039,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,54.240.154.51,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-29T18:27:56.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-039 in ap-south-1; MFA=True; Security group updated with restricted source CIDR
2026-03-31T08:41:59.138790+00:00,user-014,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-west-2,us-west-2,3.91.183.148,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-31T08:41:59.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-014 in us-west-2; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-03-30T01:34:03.138790+00:00,user-003,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,10.0.25.234,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-30T01:34:03.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-003 in ap-south-1; MFA=True; Security group updated with restricted source CIDR
2026-03-31T00:14:25.138790+00:00,user-037,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,172.16.97.159,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-31T00:14:25.138790+00:00 kms.amazonaws.com DisableKey by user-037 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-30T11:36:09.138790+00:00,user-013,PutBucketPublicAccessBlock,s3.amazonaws.com,us-east-1,us-east-1,54.240.17.149,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-30T11:36:09.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-013 in us-east-1; MFA=True; S3 public access block enabled
2026-03-30T16:46:59.138790+00:00,user-012,PutBucketPublicAccessBlock,s3.amazonaws.com,eu-west-1,eu-west-1,54.240.89.52,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-30T16:46:59.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-012 in eu-west-1; MFA=True; S3 public access block enabled
2026-03-28T17:32:47.138790+00:00,user-068,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,192.168.246.248,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-28T17:32:47.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-068 in eu-west-1; MFA=True; Security group updated with restricted source CIDR
2026-03-27T15:33:07.138790+00:00,user-015,PutBucketAcl,s3.amazonaws.com,ap-south-1,ap-south-1,172.16.115.221,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-27T15:33:07.138790+00:00 s3.amazonaws.com PutBucketAcl by user-015 in ap-south-1; MFA=False; Bucket ACL set to public-read
2026-03-27T19:55:19.138790+00:00,user-072,DisableKey,kms.amazonaws.com,eu-west-1,eu-west-1,54.240.7.68,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-27T19:55:19.138790+00:00 kms.amazonaws.com DisableKey by user-072 in eu-west-1; MFA=True; Unused KMS key disabled per key lifecycle policy
